transaction_id,timestamp,product_category,price,quantity,discount_applied
T02642,2026-01-13T18:47:51.873Z,Cold Brew,4.73,1,TRUE
T02643,2026-02-25T03:53:39.464Z,Cold Brew,4.30,2,FALSE
T02644,2026-03-02T15:44:56.561Z,Cold Brew,4.48,4,FALSE
T02645,2026-03-07T11:46:15.510Z,Cold Brew,5.46,1,FALSE
T02646,2026-02-10T14:56:46.553Z,Pastry,4.33,1,FALSE
T02647,2026-02-19T01:45:15.449Z,Pastry,4.39,1,FALSE
T02648,2026-02-17T04:11:43.589Z,Cold Brew,4.19,2,TRUE
T02649,2026-02-15T13:03:07.491Z,Merch,24.70,2,FALSE
T02650,2025-12-31T16:55:16.922Z,Merch,25.79,1,FALSE
T02651,2026-01-20T15:59:44.189Z,Espresso,3.50,1,FALSE
T02652,2025-12-18T02:01:39.031Z,Espresso,3.72,1,FALSE
T02653,2025-12-14T11:20:02.017Z,Espresso,4.41,2,FALSE
T02654,2026-02-05T18:56:08.683Z,Pastry,4.81,2,FALSE
T02655,2026-03-05T14:07:22.452Z,Cold Brew,4.84,1,FALSE
T02656,2025-12-27T00:32:31.168Z,Espresso,4.36,2,FALSE
T02657,2026-02-09T13:06:13.817Z,Merch,24.91,2,FALSE
T02658,2026-01-21T03:22:24.580Z,Espresso,3.43,2,TRUE
T02659,2026-02-19T03:31:06.034Z,Pour Over,5.59,2,FALSE
T02660,2025-12-25T04:08:46.274Z,Cold Brew,4.82,1,TRUE
T02661,2025-12-28T15:15:25.218Z,Pastry,4.64,1,FALSE
T02662,2026-02-26T04:12:21.994Z,Cold Brew,4.21,3,FALSE
T02663,2026-01-27T10:25:37.083Z,Cold Brew,4.42,4,FALSE
T02664,2025-12-23T08:36:48.958Z,Pastry,4.96,1,FALSE
T02665,2026-02-28T12:48:33.319Z,Cold Brew,5.20,2,FALSE
T02666,2026-02-06T17:22:53.556Z,Cold Brew,5.04,1,FALSE
T02667,2026-01-03T13:11:00.084Z,Espresso,3.87,2,TRUE
T02668,2026-01-08T13:09:42.550Z,Cold Brew,4.03,4,FALSE
T02669,2026-02-17T18:35:42.655Z,Pastry,4.00,1,TRUE
T02670,2025-12-21T16:26:51.048Z,Espresso,3.96,2,FALSE
T02671,2026-02-15T15:53:50.621Z,Espresso,4.38,1,FALSE
T02672,2026-01-28T01:37:48.900Z,Pour Over,5.29,2,FALSE
T02673,2025-12-20T20:58:17.448Z,Pastry,3.63,4,FALSE
T02674,2026-02-16T15:24:05.623Z,Pastry,4.46,1,FALSE
T02675,2026-01-21T19:37:40.446Z,Espresso,3.89,1,FALSE
T02676,2026-03-06T21:32:23.011Z,Cold Brew,4.80,1,FALSE
T02677,2026-01-19T20:41:06.945Z,Espresso,4.33,1,FALSE
T02678,2025-12-13T22:15:35.398Z,Pastry,4.32,2,FALSE
T02679,2026-01-02T11:34:51.989Z,Pastry,4.34,2,FALSE
T02680,2026-02-03T16:09:57.670Z,Cold Brew,4.73,2,FALSE
T02681,2026-01-07T14:36:04.917Z,Pastry,3.87,4,FALSE
T02682,2025-12-25T15:17:19.106Z,Cold Brew,5.00,2,FALSE
T02683,2026-02-10T02:50:20.519Z,Espresso,3.76,2,FALSE
T02684,2025-12-10T13:48:47.962Z,Pastry,4.13,2,FALSE
T02685,2025-12-18T22:59:46.008Z,Merch,25.88,2,FALSE
T02686,2026-02-14T22:22:41.268Z,Pastry,4.23,2,FALSE
T02687,2025-12-22T22:25:58.298Z,Merch,24.90,3,FALSE
T02688,2026-02-27T18:30:33.269Z,Cold Brew,4.23,3,FALSE
T02689,2026-02-12T22:21:25.226Z,Pastry,4.02,1,TRUE
T02690,2025-12-22T23:55:37.117Z,Pastry,4.91,2,FALSE
T02691,2025-12-16T08:08:11.835Z,Espresso,3.90,2,TRUE
T02692,2026-02-07T10:25:49.733Z,Merch,24.93,3,FALSE
T02693,2026-02-09T02:36:26.916Z,Merch,24.89,3,FALSE
T02694,2026-02-04T05:58:10.614Z,Pour Over,5.90,1,FALSE
T02695,2026-01-30T18:13:06.312Z,Espresso,3.82,1,FALSE
T02696,2026-02-19T09:01:34.595Z,Pastry,4.37,2,TRUE
T02697,2026-01-12T21:11:16.330Z,Espresso,3.80,1,FALSE
T02698,2025-12-21T09:46:48.559Z,Pastry,4.25,1,FALSE
T02699,2026-01-15T16:07:59.162Z,Pour Over,5.28,1,FALSE
T02700,2025-12-26T08:43:55.262Z,Espresso,3.87,1,FALSE
T02701,2026-02-04T07:30:49.837Z,Espresso,4.03,2,FALSE
T02702,2025-12-16T03:42:57.831Z,Merch,25.74,1,FALSE
T02703,2026-02-11T03:08:41.762Z,Pastry,4.56,1,TRUE
T02704,2026-01-27T02:18:40.034Z,Merch,24.91,4,FALSE
T02705,2026-02-26T08:30:33.071Z,Espresso,3.61,1,FALSE
T02706,2026-01-08T00:04:57.848Z,Merch,25.40,1,FALSE
T02707,2026-01-24T09:59:13.081Z,Pour Over,5.28,1,TRUE
T02708,2026-02-18T01:20:52.347Z,Cold Brew,5.05,2,FALSE
T02709,2026-01-20T20:36:58.512Z,Espresso,4.06,2,TRUE
T02710,2026-02-11T17:52:32.442Z,Espresso,3.51,2,FALSE
T02711,2025-12-24T20:02:59.001Z,Merch,24.66,2,FALSE
T02712,2025-12-29T11:06:30.431Z,Espresso,3.01,3,TRUE
T02713,2025-12-22T20:09:11.023Z,Pastry,4.03,2,FALSE
T02714,2025-12-14T05:22:33.748Z,Pastry,4.34,1,FALSE
T02715,2026-02-11T00:54:51.445Z,Pour Over,4.54,4,FALSE
T02716,2026-01-12T16:42:56.249Z,Cold Brew,4.04,4,FALSE
T02717,2026-01-01T01:47:43.530Z,Merch,24.65,4,FALSE
T02718,2025-12-19T08:15:01.532Z,Pour Over,5.17,2,FALSE
T02719,2026-02-15T21:50:21.361Z,Pour Over,5.18,1,FALSE
T02720,2026-03-01T22:32:29.091Z,Pour Over,5.96,1,FALSE
T02721,2026-02-22T09:23:11.542Z,Pastry,4.90,2,FALSE
T02722,2026-02-24T16:10:39.355Z,Pour Over,5.74,1,FALSE
T02723,2026-02-06T21:49:12.978Z,Cold Brew,4.21,2,TRUE
T02724,2026-01-20T19:28:26.577Z,Merch,24.74,4,FALSE
T02725,2026-02-11T17:53:52.504Z,Cold Brew,4.48,3,FALSE
T02726,2026-02-12T11:49:19.913Z,Espresso,3.94,1,FALSE
T02727,2026-01-24T17:50:48.583Z,Espresso,4.30,2,FALSE
T02728,2026-02-13T12:18:56.730Z,Pastry,3.88,3,TRUE
T02729,2026-02-25T12:07:15.319Z,Espresso,3.07,3,FALSE
T02730,2026-02-20T03:48:04.279Z,Merch,25.69,1,FALSE
T02731,2026-01-07T06:24:03.057Z,Espresso,3.01,2,FALSE
T02732,2025-12-24T04:44:20.893Z,Merch,24.75,3,FALSE
T02733,2026-02-16T17:22:47.855Z,Pour Over,5.01,1,FALSE
T02734,2026-02-15T13:10:41.386Z,Cold Brew,5.10,1,FALSE
T02735,2025-12-18T01:27:30.924Z,Espresso,3.07,3,FALSE
T02736,2026-03-03T20:29:32.169Z,Cold Brew,4.18,3,FALSE
T02737,2026-03-08T23:41:09.946Z,Cold Brew,4.10,2,FALSE
T02738,2025-12-25T00:30:02.986Z,Cold Brew,4.79,2,TRUE
T02739,2026-01-24T13:31:32.501Z,Pour Over,5.75,2,FALSE
T02740,2026-01-24T06:56:47.439Z,Espresso,3.74,1,TRUE
T02741,2025-12-13T00:44:09.747Z,Pour Over,5.53,1,FALSE
T02742,2026-02-20T23:04:07.011Z,Pastry,4.46,1,FALSE
T02743,2025-12-11T13:21:12.263Z,Pour Over,5.72,1,FALSE
T02744,2026-01-08T02:09:53.674Z,Pastry,4.53,1,FALSE
T02745,2026-01-31T02:35:50.845Z,Pour Over,5.40,1,FALSE
T02746,2025-12-15T05:18:59.395Z,Cold Brew,5.40,1,FALSE
T02747,2026-01-31T21:22:26.705Z,Merch,25.26,2,FALSE
T02748,2026-02-14T04:05:15.506Z,Pour Over,5.90,2,FALSE
T02749,2026-01-22T01:29:13.152Z,Pastry,4.50,1,FALSE
T02750,2026-03-05T19:41:56.508Z,Cold Brew,4.66,1,TRUE
T02751,2025-12-23T07:35:33.250Z,Cold Brew,5.25,2,FALSE
T02752,2026-01-03T07:39:39.057Z,Cold Brew,4.07,3,FALSE
T02753,2025-12-27T03:49:35.946Z,Espresso,3.13,4,FALSE
T02754,2026-02-16T20:07:53.950Z,Pour Over,4.63,4,FALSE
T02755,2026-03-03T02:29:03.302Z,Merch,25.56,1,FALSE
T02756,2025-12-09T06:42:10.164Z,Pour Over,4.96,4,FALSE
T02757,2026-03-03T10:02:34.184Z,Cold Brew,5.17,2,FALSE
T02758,2026-02-19T14:43:12.113Z,Pastry,4.87,1,FALSE
T02759,2025-12-17T03:56:44.311Z,Merch,24.81,4,FALSE
T02760,2026-02-20T12:17:58.628Z,Pastry,4.69,2,TRUE
T02761,2025-12-11T02:53:49.321Z,Pastry,3.52,3,FALSE
T02762,2026-01-20T09:45:26.629Z,Espresso,4.35,1,FALSE
T02763,2026-02-08T08:11:37.136Z,Merch,24.76,4,TRUE
T02764,2026-01-23T02:38:01.169Z,Merch,25.42,1,TRUE
T02765,2026-02-24T10:22:32.173Z,Merch,25.25,1,FALSE
T02766,2026-02-20T13:59:54.641Z,Cold Brew,5.00,2,FALSE
T02767,2026-02-23T19:20:25.001Z,Cold Brew,5.39,1,FALSE
T02768,2026-02-28T14:30:27.951Z,Merch,24.88,2,FALSE
T02769,2026-01-08T18:04:16.180Z,Pastry,4.13,2,TRUE
T02770,2025-12-13T01:35:45.770Z,Espresso,4.18,2,TRUE
T02771,2026-01-18T21:10:43.261Z,Pastry,4.04,1,TRUE
T02772,2026-03-02T00:25:48.316Z,Espresso,3.49,2,FALSE
T02773,2026-02-15T04:08:27.348Z,Cold Brew,4.87,1,FALSE
T02774,2025-12-15T16:07:07.738Z,Cold Brew,5.11,1,TRUE
T02775,2025-12-13T21:05:13.133Z,Pour Over,5.34,2,FALSE
T02776,2026-01-10T03:36:43.399Z,Espresso,4.31,2,FALSE
T02777,2026-02-15T03:33:58.521Z,Cold Brew,5.34,2,FALSE
T02778,2026-02-05T15:11:25.346Z,Pastry,4.80,1,TRUE
T02779,2026-03-05T15:50:28.004Z,Cold Brew,4.58,2,FALSE
T02780,2026-01-26T01:36:52.411Z,Pastry,4.07,1,FALSE
T02781,2026-01-12T10:03:42.330Z,Pastry,4.07,1,FALSE
T02782,2026-01-14T14:11:49.765Z,Cold Brew,4.46,2,FALSE
T02783,2025-12-21T20:28:04.274Z,Pastry,3.67,3,FALSE
T02784,2026-01-23T21:17:33.367Z,Pastry,3.84,3,FALSE
T02785,2025-12-28T08:13:12.417Z,Cold Brew,5.32,1,FALSE
T02786,2026-02-10T06:44:19.476Z,Pastry,3.60,4,FALSE
T02787,2026-02-24T13:32:28.586Z,Pastry,3.94,4,FALSE
T02788,2026-01-29T07:54:13.723Z,Merch,25.11,2,FALSE
T02789,2025-12-22T21:06:56.900Z,Pour Over,5.94,2,FALSE
T02790,2026-02-13T03:42:19.273Z,Merch,24.69,4,FALSE
T02791,2026-01-20T22:49:05.118Z,Espresso,4.48,2,FALSE
T02792,2026-01-07T20:30:31.033Z,Pour Over,5.08,1,FALSE
T02793,2026-02-13T01:28:30.495Z,Pastry,4.61,1,FALSE
T02794,2025-12-13T18:20:22.280Z,Cold Brew,4.07,4,FALSE
T02795,2026-02-06T14:06:45.553Z,Espresso,3.81,2,TRUE
T02796,2026-01-30T00:47:47.699Z,Espresso,3.20,2,FALSE
T02797,2026-02-12T09:50:25.361Z,Espresso,3.49,2,TRUE
T02798,2025-12-20T15:02:57.883Z,Espresso,4.22,2,FALSE
T02799,2026-02-06T00:14:50.902Z,Pour Over,4.70,3,FALSE
T02800,2026-01-17T02:28:03.764Z,Merch,25.07,1,FALSE
T02801,2026-02-19T14:48:09.861Z,Merch,25.41,2,TRUE
T02802,2026-01-29T10:17:38.905Z,Espresso,4.01,1,FALSE
T02803,2026-02-28T17:00:42.977Z,Cold Brew,5.43,1,FALSE
T02804,2026-01-27T22:20:19.814Z,Pastry,4.17,1,FALSE
T02805,2025-12-27T14:45:58.781Z,Pour Over,4.88,3,FALSE
T02806,2026-01-26T00:15:07.949Z,Merch,25.37,2,FALSE
T02807,2026-01-29T07:04:07.953Z,Pour Over,4.56,2,FALSE
T02808,2026-03-07T14:44:24.651Z,Cold Brew,4.06,3,FALSE
T02809,2025-12-16T07:38:19.191Z,Pastry,4.31,1,FALSE
T02810,2025-12-24T16:53:19.070Z,Pour Over,4.83,2,TRUE
T02811,2026-01-12T22:04:59.341Z,Pour Over,5.46,2,FALSE
T02812,2026-03-05T22:08:16.800Z,Merch,25.89,1,TRUE
T02813,2026-01-18T13:35:11.492Z,Merch,25.59,2,TRUE
T02814,2026-01-20T11:47:00.913Z,Espresso,3.42,4,FALSE
T02815,2026-02-01T09:17:03.237Z,Pour Over,4.82,2,FALSE
T02816,2026-02-22T08:51:11.974Z,Pastry,4.87,2,TRUE
T02817,2026-01-16T19:14:40.332Z,Pastry,3.84,3,FALSE
T02818,2026-02-06T13:04:40.633Z,Pastry,3.76,4,TRUE
T02819,2026-01-27T02:23:00.643Z,Cold Brew,4.48,3,FALSE
T02820,2026-02-24T00:49:09.391Z,Espresso,3.78,2,FALSE
T02821,2025-12-15T12:24:03.121Z,Espresso,3.09,3,FALSE
T02822,2026-02-05T04:10:13.645Z,Espresso,3.79,1,FALSE
T02823,2026-01-29T19:21:40.353Z,Cold Brew,4.46,2,FALSE
T02824,2026-03-07T04:44:51.685Z,Merch,24.85,2,FALSE
T02825,2026-02-05T00:46:28.006Z,Merch,25.36,2,FALSE
T02826,2025-12-23T05:42:29.043Z,Cold Brew,4.86,2,FALSE
T02827,2026-01-07T20:55:01.977Z,Espresso,4.07,1,FALSE
T02828,2026-01-01T23:09:25.361Z,Pastry,3.63,4,FALSE
T02829,2025-12-23T07:08:41.625Z,Pastry,4.27,2,TRUE
T02830,2026-01-01T12:50:56.603Z,Espresso,3.70,1,FALSE
T02831,2025-12-31T12:04:34.961Z,Merch,24.61,3,FALSE
T02832,2026-02-05T16:35:31.150Z,Espresso,4.34,1,FALSE
T02833,2026-02-18T04:02:36.784Z,Espresso,3.52,1,FALSE
T02834,2026-01-09T19:52:56.158Z,Espresso,3.45,2,FALSE
T02835,2026-02-05T08:24:00.581Z,Pastry,3.95,3,TRUE
T02836,2025-12-19T13:01:32.502Z,Pastry,4.13,1,FALSE
T02837,2026-03-04T21:26:15.258Z,Cold Brew,4.67,2,FALSE
T02838,2026-01-17T02:22:41.645Z,Merch,25.73,2,FALSE
T02839,2026-02-24T10:19:55.799Z,Merch,25.22,2,TRUE
T02840,2025-12-29T18:37:07.605Z,Pastry,4.53,1,FALSE
T02841,2026-02-09T08:29:32.239Z,Espresso,3.82,2,FALSE
T02842,2026-02-01T11:45:10.284Z,Pour Over,4.77,4,FALSE
T02843,2025-12-24T10:19:19.430Z,Pour Over,4.69,2,TRUE
T02844,2026-01-14T16:26:28.411Z,Pour Over,5.98,1,TRUE
T02845,2025-12-29T09:38:48.528Z,Merch,25.81,2,TRUE
T02846,2026-02-03T10:37:00.308Z,Merch,25.16,2,FALSE
T02847,2026-01-26T02:43:40.843Z,Cold Brew,4.75,1,FALSE
T02848,2026-01-19T18:06:52.803Z,Merch,25.05,1,TRUE
T02849,2025-12-30T07:18:36.505Z,Merch,25.76,2,FALSE
T02850,2025-12-14T03:09:57.060Z,Merch,25.69,2,FALSE
T02851,2026-02-15T02:22:28.275Z,Merch,24.51,2,FALSE
T02852,2026-02-15T00:21:18.119Z,Cold Brew,5.36,2,TRUE
T02853,2026-01-26T19:22:19.184Z,Merch,25.77,2,TRUE
T02854,2025-12-10T07:25:20.664Z,Espresso,3.60,2,TRUE
T02855,2026-01-07T19:50:11.365Z,Espresso,3.15,2,FALSE
T02856,2026-02-16T23:50:48.424Z,Espresso,4.12,1,FALSE
T02857,2026-01-18T21:24:32.697Z,Cold Brew,5.26,1,TRUE
T02858,2026-02-16T13:06:02.076Z,Espresso,4.43,2,FALSE
T02859,2026-02-08T07:04:05.436Z,Espresso,3.03,3,FALSE
T02860,2026-03-05T08:49:09.351Z,Pour Over,5.06,2,FALSE
T02861,2026-01-16T17:41:12.584Z,Cold Brew,5.00,1,FALSE
T02862,2025-12-11T16:46:41.469Z,Pour Over,5.39,1,TRUE
T02863,2026-02-14T21:59:30.370Z,Espresso,4.28,2,FALSE
T02864,2026-02-13T00:37:04.207Z,Merch,25.69,1,FALSE
T02865,2025-12-24T20:57:47.676Z,Merch,24.98,4,FALSE
T02866,2026-02-17T05:01:05.622Z,Pastry,4.83,2,FALSE
T02867,2026-01-17T04:59:02.376Z,Pastry,3.67,4,FALSE
T02868,2026-01-15T20:59:34.730Z,Espresso,3.17,4,TRUE
T02869,2025-12-21T12:46:42.662Z,Pour Over,4.77,4,FALSE
T02870,2026-02-21T11:56:36.548Z,Espresso,3.25,4,TRUE
T02871,2025-12-16T23:28:49.845Z,Cold Brew,5.08,2,FALSE
T02872,2025-12-13T21:04:02.590Z,Pastry,4.24,1,FALSE
T02873,2025-12-27T20:34:33.796Z,Merch,25.84,2,FALSE
T02874,2025-12-14T05:18:19.423Z,Espresso,4.30,1,FALSE
T02875,2026-02-05T15:03:18.281Z,Pastry,4.68,1,FALSE
T02876,2025-12-12T08:30:22.059Z,Espresso,3.49,4,FALSE
T02877,2026-02-21T20:58:51.807Z,Espresso,4.43,2,FALSE
T02878,2025-12-17T15:36:47.340Z,Merch,25.75,1,FALSE
T02879,2026-01-24T16:39:30.568Z,Pastry,3.60,3,FALSE
T02880,2025-12-18T13:01:54.794Z,Espresso,3.83,2,FALSE
T02881,2026-03-05T13:58:31.333Z,Merch,25.49,1,FALSE
T02882,2026-02-02T17:59:33.207Z,Pour Over,5.48,1,FALSE
T02883,2026-02-13T23:13:23.133Z,Espresso,3.79,1,FALSE
T02884,2025-12-18T11:16:51.824Z,Espresso,3.48,3,FALSE
T02885,2026-03-02T09:12:31.967Z,Pour Over,5.11,1,FALSE
T02886,2025-12-17T22:12:29.019Z,Pastry,4.19,1,TRUE
T02887,2026-01-10T23:31:57.135Z,Espresso,3.68,2,TRUE
T02888,2026-01-22T02:35:39.543Z,Espresso,3.39,2,FALSE
T02889,2025-12-13T10:16:38.238Z,Cold Brew,4.11,4,TRUE
T02890,2026-01-21T18:30:50.216Z,Cold Brew,4.22,2,TRUE
T02891,2025-12-24T09:53:56.996Z,Pastry,4.06,2,FALSE
T02892,2026-02-22T20:49:04.229Z,Pastry,4.72,1,FALSE
T02893,2026-01-30T04:16:19.245Z,Pour Over,5.70,1,TRUE
T02894,2026-01-12T23:02:38.752Z,Pastry,3.66,3,TRUE
T02895,2026-01-10T11:18:50.683Z,Pastry,4.39,1,FALSE
T02896,2025-12-15T11:36:05.428Z,Cold Brew,4.26,2,TRUE
T02897,2025-12-30T00:52:49.760Z,Cold Brew,5.39,1,TRUE
T02898,2026-01-26T13:59:11.774Z,Pour Over,4.97,4,TRUE
T02899,2026-01-04T17:17:52.971Z,Merch,24.62,2,FALSE
T02900,2025-12-26T00:45:13.854Z,Espresso,4.05,1,FALSE
T02901,2026-03-02T12:19:50.532Z,Cold Brew,5.17,2,FALSE
T02902,2026-01-08T21:56:50.477Z,Cold Brew,4.87,2,FALSE
T02903,2026-02-02T02:25:13.089Z,Merch,25.28,1,FALSE
T02904,2026-01-14T07:06:54.673Z,Pastry,3.85,4,FALSE
T02905,2026-02-18T12:03:08.964Z,Pour Over,4.75,2,FALSE
T02906,2025-12-22T20:09:54.176Z,Merch,24.94,2,FALSE
T02907,2025-12-27T00:59:16.130Z,Cold Brew,4.43,3,FALSE
T02908,2026-02-24T04:45:35.323Z,Cold Brew,4.76,1,FALSE
T02909,2026-01-15T11:58:53.171Z,Cold Brew,4.53,2,TRUE
T02910,2025-12-09T18:37:04.426Z,Pastry,4.44,2,TRUE
T02911,2026-01-31T05:56:16.640Z,Pastry,4.53,1,FALSE
T02912,2025-12-14T18:05:26.670Z,Espresso,3.04,2,TRUE
T02913,2026-03-07T10:11:03.625Z,Pour Over,4.73,3,FALSE
T02914,2025-12-30T19:16:08.139Z,Cold Brew,4.03,3,TRUE
T02915,2026-02-18T06:25:01.661Z,Pour Over,4.92,3,TRUE
T02916,2026-02-01T13:41:33.525Z,Cold Brew,4.84,1,FALSE
T02917,2026-02-01T06:43:48.296Z,Cold Brew,5.30,2,FALSE
T02918,2026-02-20T04:49:12.718Z,Pastry,4.65,1,FALSE
T02919,2026-02-16T12:24:00.915Z,Pastry,4.72,1,FALSE
T02920,2025-12-20T16:49:23.335Z,Cold Brew,4.12,2,FALSE
T02921,2025-12-29T23:16:06.125Z,Merch,24.79,3,TRUE
T02922,2026-01-08T17:49:13.552Z,Espresso,4.14,2,FALSE
T02923,2025-12-12T12:40:48.723Z,Merch,25.46,2,FALSE
T02924,2026-01-21T01:38:50.634Z,Pastry,4.83,2,FALSE
T02925,2026-03-05T10:57:22.970Z,Pastry,4.86,2,TRUE
T02926,2026-01-24T14:40:13.923Z,Merch,25.03,1,FALSE
T02927,2026-02-14T10:01:28.878Z,Merch,25.86,1,FALSE
T02928,2026-01-16T15:05:05.532Z,Espresso,3.58,2,TRUE
T02929,2026-02-02T15:22:11.630Z,Merch,25.47,2,TRUE
T02930,2026-02-28T11:15:49.455Z,Pour Over,5.86,1,FALSE
T02931,2026-01-06T09:28:27.628Z,Merch,25.87,2,TRUE
T02932,2026-01-21T09:37:29.047Z,Merch,24.87,4,TRUE
T02933,2026-03-03T22:23:59.606Z,Pour Over,4.59,4,FALSE
T02934,2025-12-11T17:30:53.660Z,Pastry,3.93,4,FALSE
T02935,2026-03-07T14:37:05.346Z,Espresso,4.13,2,FALSE
T02936,2026-02-27T07:08:02.638Z,Cold Brew,4.92,2,FALSE
T02937,2025-12-18T06:30:16.446Z,Cold Brew,4.14,3,FALSE
T02938,2026-01-31T20:31:49.200Z,Cold Brew,5.24,1,FALSE
T02939,2026-01-15T09:26:16.312Z,Merch,24.85,2,FALSE
T02940,2026-02-19T08:04:11.156Z,Pastry,4.04,1,TRUE
T02941,2025-12-25T03:13:57.882Z,Pastry,4.08,2,FALSE
T02942,2025-12-29T22:40:32.016Z,Pour Over,4.72,2,FALSE
T02943,2026-02-02T23:19:43.789Z,Pastry,3.57,4,FALSE
T02944,2026-01-04T16:45:09.729Z,Pastry,3.74,3,FALSE
T02945,2026-01-22T05:14:50.022Z,Espresso,3.33,4,TRUE
T02946,2026-01-25T16:46:35.524Z,Pastry,4.79,2,FALSE
T02947,2026-02-07T01:05:50.791Z,Espresso,3.31,4,FALSE
T02948,2025-12-13T08:35:32.561Z,Cold Brew,4.77,1,FALSE
T02949,2025-12-11T02:25:05.104Z,Pastry,4.70,2,FALSE
T02950,2025-12-29T04:06:41.076Z,Merch,25.35,2,FALSE
T02951,2026-02-01T20:41:45.848Z,Pastry,3.96,3,FALSE
T02952,2026-02-10T13:15:47.445Z,Merch,25.30,1,TRUE
T02953,2025-12-12T18:10:03.382Z,Cold Brew,4.77,2,FALSE
T02954,2025-12-17T13:48:27.395Z,Cold Brew,4.27,4,FALSE
T02955,2025-12-15T23:51:46.968Z,Merch,25.05,1,FALSE
T02956,2026-01-23T19:30:57.435Z,Cold Brew,5.35,1,FALSE
T02957,2025-12-20T10:24:57.885Z,Pastry,4.06,2,FALSE
T02958,2025-12-27T00:32:25.245Z,Merch,25.14,1,FALSE
T02959,2025-12-24T05:41:09.059Z,Pour Over,5.37,1,TRUE
T02960,2026-03-02T09:32:46.489Z,Cold Brew,4.05,3,FALSE
T02961,2026-01-17T19:57:24.887Z,Merch,24.70,4,FALSE
T02962,2026-02-12T16:19:12.745Z,Cold Brew,4.66,1,FALSE
T02963,2026-02-23T03:18:09.780Z,Cold Brew,5.12,2,FALSE
T02964,2026-02-18T06:38:51.784Z,Pastry,4.34,2,FALSE
T02965,2026-01-29T03:43:01.557Z,Pour Over,4.51,2,FALSE
T02966,2026-03-06T04:28:10.849Z,Espresso,4.24,2,FALSE
T02967,2026-01-07T14:09:38.256Z,Merch,24.66,2,FALSE
T02968,2026-01-12T08:40:12.034Z,Pastry,3.94,3,TRUE
T02969,2026-01-21T00:40:11.600Z,Cold Brew,4.34,3,FALSE
T02970,2026-02-27T18:14:46.270Z,Pour Over,5.19,2,TRUE
T02971,2026-01-07T04:53:16.957Z,Espresso,3.95,2,FALSE
T02972,2026-02-03T05:01:54.784Z,Espresso,3.08,4,TRUE
T02973,2026-01-13T10:01:31.275Z,Pastry,4.43,2,FALSE
T02974,2026-03-01T18:16:48.433Z,Merch,25.69,1,TRUE
T02975,2025-12-25T07:52:53.279Z,Pastry,3.71,4,TRUE
T02976,2026-01-02T11:05:19.141Z,Merch,24.56,4,FALSE
T02977,2026-01-27T03:14:21.001Z,Cold Brew,4.14,2,FALSE
T02978,2026-02-04T23:53:08.351Z,Pour Over,4.52,3,TRUE
T02979,2026-02-28T17:59:39.179Z,Espresso,3.22,3,TRUE
T02980,2025-12-18T09:53:30.631Z,Cold Brew,5.47,1,FALSE
T02981,2025-12-14T14:50:05.114Z,Cold Brew,4.64,2,TRUE
T02982,2026-01-26T02:02:23.767Z,Pour Over,5.80,1,FALSE
T02983,2025-12-29T07:50:13.324Z,Pour Over,5.96,2,FALSE
T02984,2026-01-19T15:23:59.982Z,Pour Over,4.65,3,TRUE
T02985,2025-12-20T20:15:18.870Z,Pour Over,5.00,4,FALSE
T02986,2026-01-24T15:09:48.683Z,Pastry,4.23,2,FALSE
T02987,2026-01-01T17:09:39.988Z,Pour Over,5.67,2,FALSE
T02988,2026-02-14T04:58:37.227Z,Pour Over,4.79,3,FALSE
T02989,2026-02-20T03:19:48.708Z,Pour Over,5.20,2,FALSE
T02990,2026-03-04T19:26:19.660Z,Pastry,3.87,3,FALSE
T02991,2026-01-19T15:04:01.913Z,Pastry,4.66,2,FALSE
T02992,2026-02-13T22:33:34.080Z,Pastry,4.66,2,FALSE
T02993,2025-12-20T02:20:01.074Z,Espresso,3.50,1,FALSE
T02994,2025-12-26T00:43:04.116Z,Pastry,4.68,2,FALSE
T02995,2026-02-12T17:39:29.619Z,Merch,25.37,2,TRUE
T02996,2025-12-30T21:11:27.384Z,Cold Brew,4.33,2,FALSE
T02997,2026-02-28T12:35:21.536Z,Pastry,3.82,4,FALSE
T02998,2026-01-12T19:48:42.971Z,Pour Over,5.35,2,FALSE
T02999,2026-02-27T06:56:51.800Z,Espresso,4.30,1,FALSE
T03000,2025-12-31T15:52:34.766Z,Pastry,3.96,4,FALSE
T03001,2025-12-27T17:41:41.568Z,Cold Brew,4.83,2,FALSE
T03002,2026-01-18T04:00:03.645Z,Pour Over,5.45,1,TRUE
T03003,2025-12-22T10:58:06.713Z,Merch,25.08,1,FALSE
T03004,2026-02-23T04:56:48.724Z,Pastry,4.27,1,FALSE
T03005,2026-01-02T03:34:33.193Z,Pastry,4.81,1,TRUE
T03006,2026-01-03T10:39:14.662Z,Cold Brew,5.12,2,FALSE
T03007,2025-12-16T22:39:08.034Z,Pastry,4.37,1,FALSE
T03008,2026-02-02T23:05:11.460Z,Espresso,3.14,3,FALSE
T03009,2026-01-10T01:15:28.078Z,Pastry,4.22,1,FALSE
T03010,2026-01-07T15:08:52.096Z,Cold Brew,4.68,1,FALSE
T03011,2025-12-19T12:54:15.751Z,Espresso,4.37,2,FALSE
T03012,2026-01-10T01:18:33.028Z,Cold Brew,4.01,2,FALSE
T03013,2026-01-25T23:22:39.211Z,Cold Brew,5.22,2,FALSE
T03014,2026-01-05T16:41:58.185Z,Pour Over,4.84,3,FALSE
